gw_timestamp,time_stamp,err_flag,wind_velocity,wind_direction,temperature,humidity,air_pressure,illuminance,rain_level,ultra_violet_a,ultra_violet_b,acceleration_x,acceleration_y,acceleration_z,inclination_xz,inclination_yz,max_wind_velocity,direct_max_wind_velocity,max_inst_wind_velocity,direct_max_inst_wind_velocity
2022-07-01 04:20:38 +07,2022-07-01 04:20:38 +07,32,0.533,1121569997,27,82,1002,0,0,0.11,0,0,0,1,4,7.1,0.713,19,2.556,304
2022-07-01 04:30:38 +07,2022-07-01 04:30:38 +07,32,0.472,1119787418,27,83,1002,0,0,0.12,0,0,0,1,4,7.1,0.57,41,1.327,312
2022-07-01 04:40:38 +07,2022-07-01 04:40:38 +07,32,0.529,1120586957,27,83,1001,0,0,0.12,0,0,0,1,4,7.1,1.083,271,2.059,274
2022-07-01 04:50:38 +07,2022-07-01 04:50:38 +07,32,0.511,1121006387,27,83,1001,0,0,0.12,0,0,0,1,4,7.1,0.8,194,1.449,226
2022-07-01 05:00:38 +07,2022-07-01 05:00:38 +07,32,0.539,1123444326,27,82,1001,0,0,0.12,0,0,0,1,4,7.1,0.839,169,1.267,212
2022-07-01 05:10:38 +07,2022-07-01 05:10:38 +07,32,0.446,1120403456,27,83,1001,0,0,0.09,0,0,0,1,4,7.1,0.581,123,0.849,267
2022-07-01 05:20:38 +07,2022-07-01 05:20:38 +07,32,0.442,1117310157,27,83,1001,0,0,0.08,0,0,0,1,4,7.1,0.661,11,1.515,312
2022-07-01 05:30:38 +07,2022-07-01 05:30:38 +07,32,0.431,1119695667,27,83,1001,0,0,0.08,0,0,0,1,4,7.1,0.582,102,1.189,285
2022-07-01 05:40:38 +07,2022-07-01 05:40:38 +07,32,0.468,1119525274,27,83,1001,0,0,0.08,0,0,0,1,4,7.1,0.569,92,0.796,120
2022-07-01 05:50:38 +07,2022-07-01 05:50:38 +07,32,0.414,1118149018,27,83,1001,69,0,0.12,0,0,0,1,4,7.1,0.57,87,1.152,286
2022-07-01 06:00:38 +07,2022-07-01 06:00:38 +07,32,0.546,1120010240,27,84,1001,330,0,0.28,0,0,0,1,4,7.1,1.048,268,2.27,279
2022-07-01 06:10:38 +07,2022-07-01 06:10:38 +07,32,0.434,1118987878,27,84,1001,1128,0,0.59,0,0,0,1,4.1,7.1,0.578,99,0.755,293
2022-07-01 06:20:38 +07,2022-07-01 06:20:38 +07,32,0.476,1119485952,27,83,1001,2485,0,1.02,0,0,0,1,4.1,7.1,0.721,237,1.78,277
2022-07-01 06:30:38 +07,2022-07-01 06:30:38 +07,32,0.607,1123418112,27,83,1001,4237,0,1.66,0,0,0,1,4.1,7.1,1.188,165,2.122,164
2022-07-01 06:40:38 +07,2022-07-01 06:40:38 +07,32,0.877,1126537626,28,82,1001,6440,0,2.55,0,0,0,1,4.1,7.1,1.187,199,1.95,194
2022-07-01 06:50:38 +07,2022-07-01 06:50:38 +07,32,0.6,1124912333,28,83,1002,8805,0,3.48,0,0,0,1,4.1,7.1,0.921,172,1.419,190
2022-07-01 07:00:38 +07,2022-07-01 07:00:38 +07,32,0.711,1125194138,28,83,1002,11330,0,4.42,0,0,0,1,4.1,7.1,1.815,201,2.845,214
2022-07-01 07:10:38 +07,2022-07-01 07:10:38 +07,32,0.748,1125521818,28,81,1002,13743,0,5.38,0,0,0,1,4.1,7.1,1.428,216,2.761,258
2022-07-01 07:20:38 +07,2022-07-01 07:20:38 +07,32,0.697,1126786662,28,79,1002,15425,0,6.1,0,0,0,1,4.1,7.1,1.292,216,2.516,212
2022-07-01 07:30:38 +07,2022-07-01 07:30:38 +07,32,1.157,1130273178,29,78,1002,15887,0,6.68,0,0,0,1,4.1,7.1,2.13,191,3.164,188
2022-07-01 07:40:38 +07,2022-07-01 07:40:38 +07,32,0.945,1128346419,29,78,1003,16822,0,7.47,0,0,0,1,4.1,7.1,1.923,186,3.138,199
2022-07-01 07:50:38 +07,2022-07-01 07:50:38 +07,32,1.108,1128307098,29,78,1003,18444,0,7.97,0,0,0,1,4.1,7.1,1.867,203,3.422,251
2022-07-01 08:00:38 +07,2022-07-01 08:00:38 +07,32,1.182,1128890368,29,77,1003,23209,0,9.65,0,0,0,1,4.1,7.1,2.009,208,2.671,232
2022-07-01 08:10:38 +07,2022-07-01 08:10:38 +07,32,1.57,1128156365,29,77,1003,33647,0,12.45,0,0,0,1,4.1,7.1,2.451,192,3.766,230
2022-07-01 08:20:38 +07,2022-07-01 08:20:38 +07,32,1.7,1129748890,30,76,1003,41677,0,14.24,0,0,0,1,4.1,7.1,2.475,224,3.563,217
2022-07-01 08:30:38 +07,2022-07-01 08:30:38 +07,32,0.964,1129218048,30,74,1003,36552,0,13.75,0,0,0,1,4.1,7.1,1.964,190,3.413,233
2022-07-01 08:40:38 +07,2022-07-01 08:40:38 +07,32,1.833,1129755443,30,73,1003,34712,0,14.24,0,0,0,1,4.1,7.1,2.68,215,5.308,229
2022-07-01 08:50:38 +07,2022-07-01 08:50:38 +07,32,1.632,1128975565,30,73,1003,39428,0,15.8,0,0,0,1,4.1,7.1,2.426,203,4.614,211
2022-07-01 09:00:38 +07,2022-07-01 09:00:38 +07,32,1.676,1129388442,30,73,1003,39390,0,16.450001,0,0,0,1,4.1,7.1,2.609,208,5.592,230
2022-07-01 09:10:38 +07,2022-07-01 09:10:38 +07,32,1.959,1129912730,30,72,1003,59866,0,21.6,0,0,0,1,4.1,7.1,2.883,230,5.041,238
2022-07-01 09:20:38 +07,2022-07-01 09:20:38 +07,32,1.633,1129801318,31,70,1003,61057,0,22.790001,0,0,0,1,4.2,7.1,2.755,258,5.381,256
2022-07-01 09:30:38 +07,2022-07-01 09:30:38 +07,32,2.144,1129906176,31,70,1003,59783,0,23.190001,0,0,0,1,4.2,7.1,3.05,223,5.551,228
2022-07-01 09:40:38 +07,2022-07-01 09:40:38 +07,32,1.679,1130279731,31,68,1003,71667,0,27.040001,0,0,0,1,4.2,7.1,2.619,203,4.943,250
2022-07-01 09:50:38 +07,2022-07-01 09:50:38 +07,32,1.627,1129716122,32,68,1003,74528,0,28.35,0,0,0,1,4.2,7.1,2.411,218,5.318,205
2022-07-01 10:00:38 +07,2022-07-01 10:00:38 +07,32,1.899,1129788211,32,67,1003,80494,0,30.950001,0,0,0,1,4.2,7.1,2.803,207,6.095,244
2022-07-01 10:10:38 +07,2022-07-01 10:10:38 +07,32,2.101,1130246963,32,66,1003,89973,0,34.57,0,0,0,1,4.2,7.1,2.672,227,5.975,226
2022-07-01 10:20:38 +07,2022-07-01 10:20:38 +07,32,2.187,1130882662,32,65,1003,99773,0,38.48,0,0,0,1,4.2,7.1,3.068,233,6.288,254
2022-07-01 10:30:38 +07,2022-07-01 10:30:38 +07,32,1.824,1131642880,32,64,1003,100164,0,39.919998,0,0,0,1,4.2,7.1,2.995,202,7.022,281
2022-07-01 10:40:38 +07,2022-07-01 10:40:38 +07,32,1.745,1130181427,33,64,1003,114833,0,45.619999,0,0,0,1,4.2,7.1,2.735,227,5.553,229
2022-07-01 10:50:38 +07,2022-07-01 10:50:38 +07,32,1.731,1130987520,33,63,1003,123866,0,47.900002,0,0,0,1,4.2,7.1,3.04,260,5.287,262
2022-07-01 11:00:38 +07,2022-07-01 11:00:38 +07,32,1.557,1129932390,33,62,1003,102075,0,40.860001,0,0,0,1,4.2,7.1,2.912,203,5.903,198
2022-07-01 11:10:38 +07,2022-07-01 11:10:38 +07,32,2.027,1131157914,33,63,1003,114553,0,45.09,0,0,0,1,4.2,7.1,3.314,211,7.208,253
2022-07-01 11:20:38 +07,2022-07-01 11:20:38 +07,32,1.728,1130882662,33,62,1003,121671,0,43.970001,0,0,0,1,4.1,7.1,3.392,212,5.693,272
2022-07-01 11:30:38 +07,2022-07-01 11:30:38 +07,32,1.732,1131544576,33,61,1003,103719,0,38.700001,0,0,0,1,4.1,7.1,2.982,295,7.066,294
2022-07-01 11:40:38 +07,2022-07-01 11:40:38 +07,32,1.552,1130502554,33,61,1003,107473,0,43.07,0,0,0,1,4.1,7.1,2.385,275,4.521,199
2022-07-01 11:50:38 +07,2022-07-01 11:50:38 +07,32,1.193,1132075418,34,61,1002,123605,0,48.790001,0,0,0,1,4.1,7.1,2.094,255,3.944,219
2022-07-01 12:00:38 +07,2022-07-01 12:00:38 +07,32,1.722,1133235405,33,61,1002,123351,0,49.380001,0,0,0,1,4.1,7.1,3.166,286,5.354,270
2022-07-01 12:10:38 +07,2022-07-01 12:10:38 +07,32,1.408,1131446272,34,60,1002,125934,0,51.07,0,0,0,1,4.1,7.1,2.41,225,4.836,225
2022-07-01 12:20:38 +07,2022-07-01 12:20:38 +07,32,1.412,1131931238,34,59,1002,124487,0,50.41,0,0,0,1,4.1,7.1,2.49,280,4.9,289
2022-07-01 12:30:38 +07,2022-07-01 12:30:38 +07,32,1.264,1132976538,34,59,1002,138140,0,53.759998,0,0,0,1,4.1,7.1,2.185,265,4.206,271
2022-07-01 12:40:38 +07,2022-07-01 12:40:38 +07,32,1.728,1132694733,34,59,1002,136273,0,53.869999,0,0,0,1,4.1,7,2.568,271,4.866,277
2022-07-01 12:50:38 +07,2022-07-01 12:50:38 +07,32,1.932,1133219021,34,59,1002,139743,0,55.119999,0,0,0,1,4,7,3.343,277,8.782,267
2022-07-01 13:00:38 +07,2022-07-01 13:00:38 +07,32,1.66,1132134400,34,57,1002,137549,0,54.630001,0,0,0,1,4.1,7,2.672,231,5.301,222
2022-07-01 13:10:38 +07,2022-07-01 13:10:38 +07,32,2.125,1132920832,33,60,1002,133481,0,53.720001,0,0,0,1,4,7,3.843,279,6.17,255
2022-07-01 13:20:38 +07,2022-07-01 13:20:38 +07,32,1.884,1133176422,33,60,1002,136473,0,54.220001,0,0,0,1,4,7.1,2.747,276,6.384,292
2022-07-01 13:30:38 +07,2022-07-01 13:30:38 +07,32,1.334,1132370330,34,59,1002,134554,0,53.299999,0,0,0,1,4,7.1,2.594,262,4.529,257
2022-07-01 13:40:38 +07,2022-07-01 13:40:38 +07,32,1.293,1132478464,35,57,1002,131501,0,51.150002,0,0,0,1,4,7,2.437,272,3.993,242
2022-07-01 13:50:38 +07,2022-07-01 13:50:38 +07,32,1.321,1132760269,34,58,1001,122326,0,47.389999,0,0,0,1,4,7,2.303,269,4.29,302
2022-07-01 14:00:38 +07,2022-07-01 14:00:38 +07,32,1.617,1132530893,35,57,1001,108498,0,44.41,0,0,0,1,4,7,2.843,229,6.505,210
2022-07-01 14:10:38 +07,2022-07-01 14:10:38 +07,32,1.394,1132835635,34,58,1001,110725,0,45.16,0,0,0,1,4,7,2.453,266,3.694,265
2022-07-01 14:20:38 +07,2022-07-01 14:20:38 +07,32,1.532,1131597005,34,58,1001,96845,0,41.07,0,0,0,1,4,7,2.397,262,6.416,238
2022-07-01 14:30:38 +07,2022-07-01 14:30:38 +07,32,1.355,1132953600,34,59,1001,90834,0,39.880001,0,0,0,1,4,7,2.132,272,4.446,283
2022-07-01 14:40:38 +07,2022-07-01 14:40:38 +07,32,1.476,1131747738,34,58,1001,83820,0,37.259998,0,0,0,1,3.9,7,2.717,256,5.349,265
2022-07-01 14:50:38 +07,2022-07-01 14:50:38 +07,32,0.909,1131321754,35,58,1001,91039,0,39.119999,0,0,0,1,3.9,7,2.077,212,4.331,206
2022-07-01 15:00:38 +07,2022-07-01 15:00:38 +07,32,1.453,1130731930,35,58,1001,87319,0,37.759998,0,0,0,1,3.9,7,2.358,202,3.848,234
2022-07-01 15:10:38 +07,2022-07-01 15:10:38 +07,32,1.488,1130994074,35,58,1001,93585,0,39.540001,0,0,0,1,3.9,7,2.394,223,5.86,239
2022-07-01 15:20:38 +07,2022-07-01 15:20:38 +07,32,1.471,1131846042,35,57,1001,91304,0,37.68,0,0,0,1,3.9,7,2.563,271,5.204,254
2022-07-01 15:30:38 +07,2022-07-01 15:30:38 +07,32,1.239,1132855296,35,58,1000,87701,0,35.040001,0,0,0,1,3.9,7,2.771,265,4.973,225
2022-07-01 15:40:38 +07,2022-07-01 15:40:38 +07,32,1.379,1131839488,35,57,1000,78960,0,32.27,0,0,0,1,3.9,7,2.535,234,4.027,208
2022-07-01 15:50:38 +07,2022-07-01 15:50:38 +07,32,1.197,1131433165,35,56,1000,77427,0,30.219999,0,0,0,1,3.9,7,1.839,260,4.982,214
2022-07-01 16:00:38 +07,2022-07-01 16:00:38 +07,32,1.475,1130305946,35,57,1000,78284,0,29.299999,0,0,0,1,3.8,7,2.314,245,4.993,267
2022-07-01 16:10:38 +07,2022-07-01 16:10:38 +07,32,1.619,1129853747,35,58,1000,61243,0,23.780001,0,0,0,1,3.9,7,2.675,226,7.113,219
2022-07-01 16:20:38 +07,2022-07-01 16:20:38 +07,32,1.322,1130017587,35,58,1000,71527,0,24.690001,0,0,0,1,3.9,7,2.461,209,4.778,206
2022-07-01 16:30:38 +07,2022-07-01 16:30:38 +07,32,1.182,1130358374,35,57,1000,64916,0,22.219999,0,0,0,1,3.9,7,2.291,244,5.626,218
2022-07-01 16:40:38 +07,2022-07-01 16:40:38 +07,32,1.215,1130830234,35,57,1000,58388,0,19.32,0,0,0,1,3.9,7,2.186,231,4.969,214
2022-07-01 16:50:38 +07,2022-07-01 16:50:38 +07,32,1.28,1131420058,35,57,1000,55897,0,18.209999,0,0,0,1,3.9,7,2.711,241,4.001,265
2022-07-01 17:00:38 +07,2022-07-01 17:00:38 +07,32,1.096,1130358374,35,57,1000,49731,0,15.77,0,0,0,1,3.9,7,1.964,219,3.997,216
2022-07-01 17:10:38 +07,2022-07-01 17:10:38 +07,32,1.188,1130325606,35,56,1000,43216,0,13.55,0,0,0,1,3.9,7,1.763,203,4.515,211
2022-07-01 17:20:38 +07,2022-07-01 17:20:38 +07,32,1.146,1130312499,35,56,1000,35858,0,11.46,0,0,0,1,3.9,7,2.138,235,4.237,233
2022-07-01 17:30:38 +07,2022-07-01 17:30:38 +07,32,1.137,1130515661,35,57,1000,30161,0,9.8,0,0,0,1,3.9,7,2.12,221,5.559,225
2022-07-01 17:40:38 +07,2022-07-01 17:40:38 +07,32,0.905,1130417357,35,57,1000,22706,0,7.69,0,0,0,1,3.9,7,1.863,228,3.985,216
2022-07-01 17:50:38 +07,2022-07-01 17:50:38 +07,32,1.009,1131354522,35,58,1000,19112,0,6.08,0,0,0,1,3.9,7,1.532,241,3.813,211
2022-07-01 18:00:38 +07,2022-07-01 18:00:38 +07,32,1.305,1130823680,34,59,1000,15103,0,4.55,0,0,0,1,3.9,7,2.057,243,4.321,224
2022-07-01 18:10:38 +07,2022-07-01 18:10:38 +07,32,0.889,1130292838,34,60,1000,12271,0,3.4,0,0,0,1,4,7,1.596,244,3.141,277
2022-07-01 18:20:38 +07,2022-07-01 18:20:38 +07,32,0.832,1130089677,34,60,1000,6593,0,2.35,0,0,0,1,4.1,7.1,1.837,237,3.408,213
2022-07-01 18:30:38 +07,2022-07-01 18:30:38 +07,32,1.108,1129893069,33,62,1000,3889,0,1.53,0,0,0,1,4.1,7,1.964,214,3.621,224
2022-07-01 18:40:38 +07,2022-07-01 18:40:38 +07,32,0.824,1130325606,33,63,1000,1929,0,0.87,0,0,0,1,4.1,7,1.445,224,3.68,229
2022-07-01 18:50:38 +07,2022-07-01 18:50:38 +07,32,0.89,1130371482,33,64,1000,656,0,0.44,0,0,0,1,4.1,7.1,1.922,227,3.267,232
2022-07-01 19:00:38 +07,2022-07-01 19:00:38 +07,32,0.753,1130070016,32,65,1000,183,0,0.19,0,0,0,1,4.1,7.1,2.177,217,2.891,257
2022-07-01 19:10:38 +07,2022-07-01 19:10:38 +07,32,1.216,1129231155,32,66,1000,7,0,0.1,0,0,0,1,4.1,7.1,2.07,207,3.497,238
2022-07-01 19:20:38 +07,2022-07-01 19:20:38 +07,32,2.174,1129290138,32,70,1001,0,0,0.09,0,0,0,1,4.1,7.1,4,214,7.125,210
2022-07-01 19:30:38 +07,2022-07-01 19:30:38 +07,32,2.63,1128824832,29,80,1001,0,0,0.09,0,0,0,1,4.1,7.1,3.652,207,5.456,221
2022-07-01 19:40:38 +07,2022-07-01 19:40:38 +07,32,1.852,1128077722,28,84,1001,0,0,0.1,0,0,0,1,4.1,7.1,2.897,206,5.668,179
2022-07-01 19:50:38 +07,2022-07-01 19:50:38 +07,32,1.632,1127618970,27,84,1001,0,0,0.09,0,0,0,1,4,7.1,2.424,181,3.869,207
2022-07-01 20:00:38 +07,2022-07-01 20:00:38 +07,32,1.662,1127048806,27,85,1001,0,0,0.09,0,0,0,1,4.1,7.1,2.601,166,5.624,178
2022-07-01 20:10:38 +07,2022-07-01 20:10:38 +07,32,1.251,1125207245,27,85,1001,0,0,0.08,0,0,0,1,4.1,7.1,2.158,162,4.172,176
2022-07-01 20:20:38 +07,2022-07-01 20:20:38 +07,32,1.224,1124329062,27,85,1001,0,0,0.07,0,0,0,1,4.1,7.1,1.726,156,3.01,143
2022-07-01 20:30:38 +07,2022-07-01 20:30:38 +07,32,1.237,1124794368,27,85,1002,0,0,0.07,0,0,0,1,4.1,7.1,1.744,144,3.086,172
2022-07-01 20:40:38 +07,2022-07-01 20:40:38 +07,32,0.836,1122920038,27,85,1002,0,0,0.07,0,0,0,1,4,7.1,1.265,126,3.051,147
2022-07-01 20:50:38 +07,2022-07-01 20:50:38 +07,32,1.41,1124918886,27,84,1002,0,0,0.06,0,0,0,1,4.1,7.1,1.922,146,3.162,153
2022-07-01 21:00:38 +07,2022-07-01 21:00:38 +07,32,1.222,1124525670,27,84,1002,0,0,0.06,0,0,0,1,4,7.1,1.987,162,2.871,148
2022-07-01 21:10:38 +07,2022-07-01 21:10:38 +07,32,1.076,1124348723,27,85,1002,0,0,0.06,0,0,0,1,4.1,7.1,2.188,162,2.881,154
2022-07-01 21:20:38 +07,2022-07-01 21:20:38 +07,32,1.305,1125115494,27,84,1002,0,0,0.07,0,0,0,1,4,7.1,1.973,168,3.795,207
2022-07-01 21:30:38 +07,2022-07-01 21:30:38 +07,32,1.493,1125633229,27,85,1002,0,0,0.06,0,0,0,1,4,7.1,2.436,169,3.504,174
2022-07-01 21:40:38 +07,2022-07-01 21:40:38 +07,32,1.267,1125076173,27,85,1002,0,0,0.06,0,0,0,1,4.1,7.1,2.174,165,3.028,170
2022-07-01 21:50:38 +07,2022-07-01 21:50:38 +07,32,1.165,1124761600,27,85,1003,0,0,0.06,0,0,0,1,4.1,7.1,2.059,159,2.717,155
2022-07-01 22:00:38 +07,2022-07-01 22:00:38 +07,32,1.32,1124578099,27,86,1003,0,0,0.06,0,0,0,1,4,7.1,2.285,160,3.39,156
2022-07-01 22:10:38 +07,2022-07-01 22:10:38 +07,32,1.077,1124139008,27,87,1003,0,0,0.06,0,0,0,1,4.1,7.1,1.798,142,2.928,151
2022-07-01 22:20:38 +07,2022-07-01 22:20:38 +07,32,0.884,1122631680,27,87,1003,0,0,0.06,0,0,0,1,4,7.1,1.471,156,2.542,152
2022-07-01 22:30:38 +07,2022-07-01 22:30:38 +07,32,0.911,1122880717,27,87,1002,0,0,0.07,0,0,0,1,4.1,7.1,1.632,157,2.515,164
2022-07-01 22:40:38 +07,2022-07-01 22:40:38 +07,32,0.676,1122343322,28,87,1002,0,0,0.07,0,0,0,1,4.1,7.1,1.138,121,2.042,106
2022-07-01 22:50:38 +07,2022-07-01 22:50:38 +07,32,0.782,1124846797,28,87,1003,0,0,0.07,0,0,0,1,4.1,7.1,1.34,184,1.902,162
2022-07-01 23:00:38 +07,2022-07-01 23:00:38 +07,32,0.797,1124800922,28,87,1003,0,0,0.06,0,0,0,1,4.1,7.1,1.131,185,1.89,188
2022-07-01 23:10:38 +07,2022-07-01 23:10:38 +07,32,0.729,1122382643,28,87,1003,0,0,0.07,0,0,0,1,4,7.1,1.149,139,1.688,155
2022-07-01 23:20:38 +07,2022-07-01 23:20:38 +07,32,0.742,1124427366,28,86,1003,0,0,0.07,0,0,0,1,4.1,7.1,1.369,144,2.574,141
2022-07-01 23:30:38 +07,2022-07-01 23:30:38 +07,32,0.971,1127061914,28,85,1003,0,0,0.06,0,0,0,1,4,7.1,1.618,202,2.331,219
2022-07-01 23:40:38 +07,2022-07-01 23:40:38 +07,32,0.835,1125869158,28,84,1003,0,0,0.06,0,0,0,1,4,7.1,1.5,198,2.144,169
2022-07-01 23:50:38 +07,2022-07-01 23:50:38 +07,32,0.928,1126013338,28,83,1003,0,0,0.07,0,0,0,1,4.1,7.1,1.444,200,2.677,167
2022-07-02 00:00:38 +07,2022-07-02 00:00:38 +07,32,0.767,1125698765,28,83,1003,0,0,0.07,0,0,0,1,4.1,7.1,1.234,188,2.351,194
2022-07-02 00:10:38 +07,2022-07-02 00:10:38 +07,32,0.871,1126282035,28,82,1002,0,0,0.07,0,0,0,1,4.1,7.1,1.587,200,2.591,202
2022-07-02 00:20:38 +07,2022-07-02 00:20:38 +07,32,0.779,1125423514,28,83,1002,0,0,0.07,0,0,0,1,4,7.1,1.247,184,2.399,213
2022-07-02 00:30:38 +07,2022-07-02 00:30:38 +07,32,0.889,1125967462,28,83,1002,0,0,0.07,0,0,0,1,4.1,7.1,1.391,201,2.542,203
2022-07-02 00:40:38 +07,2022-07-02 00:40:38 +07,32,0.805,1125331763,28,84,1002,0,0,0.07,0,0,0,1,4.1,7.1,1.344,184,2.19,194
2022-07-02 00:50:38 +07,2022-07-02 00:50:38 +07,32,0.803,1124997530,28,84,1002,0,0,0.07,0,0,0,1,4.1,7.1,1.303,196,2.235,163
2022-07-02 01:00:38 +07,2022-07-02 01:00:38 +07,32,0.557,1122448179,28,84,1002,0,0,0.07,0,0,0,1,4.1,7.1,0.844,155,1.442,187
2022-07-02 01:10:38 +07,2022-07-02 01:10:38 +07,32,0.792,1125541478,28,84,1002,0,0,0.07,0,0,0,1,4.1,7.1,1.534,222,2.356,215
2022-07-02 01:20:38 +07,2022-07-02 01:20:38 +07,32,0.541,1122421965,28,84,1002,0,0,0.07,0,0,0,1,4,7.1,0.702,165,1.483,251
2022-07-02 01:30:38 +07,2022-07-02 01:30:38 +07,32,0.536,1120888422,28,84,1001,0,0,0.06,0,0,0,1,4.1,7.1,0.662,147,1.238,84
2022-07-02 01:40:38 +07,2022-07-02 01:40:38 +07,32,0.577,1119918490,28,84,1001,0,0,0.07,0,0,0,1,4.1,7.1,0.685,136,1.494,204
2022-07-02 01:50:38 +07,2022-07-02 01:50:38 +07,32,0.588,1122172928,28,84,1001,0,0,0.06,0,0,0,1,4.1,7.1,0.985,195,1.34,211
2022-07-02 02:00:38 +07,2022-07-02 02:00:38 +07,32,0.758,1124820582,28,84,1002,0,0,0.06,0,0,0,1,4.1,7.1,0.979,169,1.545,138
2022-07-02 02:10:38 +07,2022-07-02 02:10:38 +07,32,0.836,1124886118,28,85,1002,0,0,0.06,0,0,0,1,4.1,7.1,1.239,148,2.675,163
2022-07-02 02:20:38 +07,2022-07-02 02:20:38 +07,32,1.053,1126727680,28,85,1002,0,0,0.06,0,0,0,1,4.1,7.1,1.567,189,3.124,200
