gw_timestamp,time_stamp,err_flag,wind_velocity,wind_direction,temperature,humidity,air_pressure,illuminance,rain_level,ultra_violet_a,ultra_violet_b,acceleration_x,acceleration_y,acceleration_z,inclination_xz,inclination_yz,max_wind_velocity,direct_max_wind_velocity,max_inst_wind_velocity,direct_max_inst_wind_velocity
2022-09-01 02:38:54 +07,2022-09-01 02:38:54 +07,32,1.445,74.900002,25,97,1006,0,0,0.27,0,0,0,1,4,7.1,1.769,74,2.257,65
2022-09-01 02:48:54 +07,2022-09-01 02:48:54 +07,32,1.532,78.699997,25,97,1006,0,0,0.28,0,0,0,1,4,7.1,1.797,80,2.51,86
2022-09-01 02:58:54 +07,2022-09-01 02:58:54 +07,32,1.566,78.800003,25,97,1006,0,0,0.27,0,0,0,1,4.1,7.1,1.831,82,2.362,84
2022-09-01 03:08:54 +07,2022-09-01 03:08:54 +07,32,1.542,80.099998,25,96,1006,0,0,0.27,0,0,0,1,4,7.1,1.902,73,2.423,70
2022-09-01 03:18:54 +07,2022-09-01 03:18:54 +07,32,1.321,86.800003,25,97,1006,0,0,0.28,0,0,0,1,4,7.1,1.493,97,2.116,108
2022-09-01 03:28:54 +07,2022-09-01 03:28:54 +07,32,1.409,77.900002,25,97,1006,0,0,0.24,0,0,0,1,4,7.1,1.562,78,1.789,84
2022-09-01 03:38:54 +07,2022-09-01 03:38:54 +07,32,1.434,76.300003,25,98,1006,0,0,0.24,0,0,0,1,4,7.1,1.615,73,2.097,65
2022-09-01 03:48:54 +07,2022-09-01 03:48:54 +07,32,1.383,76.099998,24,98,1006,0,0,0.24,0,0,0,1,4,7.1,1.526,71,1.72,62
2022-09-01 03:58:54 +07,2022-09-01 03:58:54 +07,32,1.467,78.300003,24,98,1006,0,0,0.25,0,0,0,1,4,7.1,1.798,75,1.977,74
2022-09-01 04:08:54 +07,2022-09-01 04:08:54 +07,32,1.428,79.5,24,97,1006,0,0,0.24,0,0,0,1,4,7.1,1.77,77,2.162,66
2022-09-01 04:18:54 +07,2022-09-01 04:18:54 +07,32,1.409,81.400002,24,97,1006,0,0,0.25,0,0,0,1,4,7.1,1.653,82,1.974,84
2022-09-01 04:28:54 +07,2022-09-01 04:28:54 +07,32,1.436,78.300003,24,97,1006,0,0,0.25,0,0,0,1,4,7.1,1.547,76,1.809,80
2022-09-01 04:38:54 +07,2022-09-01 04:38:54 +07,32,1.546,77.599998,24,97,1006,0,0,0.21,0,0,0,1,4,7.1,1.838,73,2.246,73
2022-09-01 04:48:54 +07,2022-09-01 04:48:54 +07,32,1.281,77.599998,24,97,1006,0,0,0.21,0,0,0,1,4,7.1,1.358,78,1.507,78
2022-09-01 04:58:54 +07,2022-09-01 04:58:54 +07,32,1.412,76.699997,24,97,1006,0,0,0.2,0,0,0,1,4,7.1,1.514,75,2.036,75
2022-09-01 05:08:54 +07,2022-09-01 05:08:54 +07,32,1.622,78.199997,25,97,1006,0,0,0.19,0,0,0,1,4,7.1,2.022,83,2.519,97
2022-09-01 05:18:54 +07,2022-09-01 05:18:54 +07,32,1.885,79.099998,25,96,1006,0,0,0.19,0,0,0,1,4,7.1,2.125,80,3.003,84
2022-09-01 05:28:54 +07,2022-09-01 05:28:54 +07,32,1.598,78.900002,25,97,1006,0,0,0.2,0,0,0,1,4,7.1,1.904,78,2.378,67
2022-09-01 05:38:54 +07,2022-09-01 05:38:54 +07,32,1.376,77.800003,25,97,1006,0,0,0.2,0,0,0,1,4,7.1,1.744,75,1.793,82
2022-09-01 05:48:54 +07,2022-09-01 05:48:54 +07,32,1.313,79.599998,24,97,1006,0,0,0.2,0,0,0,1,4,7.1,1.419,83,1.741,87
2022-09-01 05:58:54 +07,2022-09-01 05:58:54 +07,32,1.505,78.699997,24,98,1006,52,0,0.21,0,0,0,1,4,7.1,1.64,80,1.896,83
2022-09-01 06:08:54 +07,2022-09-01 06:08:54 +07,32,1.552,79.699997,24,97,1006,263,0,0.31,0,0,0,1,4,7.1,1.792,84,2.646,58
2022-09-01 06:18:54 +07,2022-09-01 06:18:54 +07,32,1.73,79.5,25,96,1006,754,0,0.56,0,0,0,1,4,7.1,2.055,83,2.698,76
2022-09-01 06:28:54 +07,2022-09-01 06:28:54 +07,32,1.389,79.400002,25,97,1006,1837,0,0.92,0,0,0,1,4,7.1,1.645,79,2.179,87
2022-09-01 06:38:54 +07,2022-09-01 06:38:54 +07,32,1.38,79.099998,25,97,1007,3296,0,1.42,0,0,0,1,4,7.1,1.748,77,2.159,71
2022-09-01 06:48:54 +07,2022-09-01 06:48:54 +07,32,1.349,79.199997,25,96,1007,5025,0,2.04,0,0,0,1,4,7.1,1.854,75,1.996,82
2022-09-01 06:58:54 +07,2022-09-01 06:58:54 +07,32,1.433,79,25,95,1007,6806,0,2.7,0,0,0,1,4,7.1,1.715,76,1.991,75
2022-09-01 07:08:54 +07,2022-09-01 07:08:54 +07,32,1.441,78.800003,25,94,1007,8567,0,3.4,0,0,0,1,4,7.1,1.994,77,2.536,79
2022-09-01 07:18:54 +07,2022-09-01 07:18:54 +07,32,1.455,81.599998,25,93,1007,10372,0,4.09,0,0,0,1,4.1,7.1,1.893,73,2.449,89
2022-09-01 07:28:54 +07,2022-09-01 07:28:54 +07,32,1.668,83,26,91,1007,12603,0,4.95,0,0,0,1,4,7.1,2.05,77,2.675,103
2022-09-01 07:38:54 +07,2022-09-01 07:38:54 +07,32,1.773,87.199997,26,90,1007,16033,0,6.15,0,0,0,1,4.1,7.1,2.143,88,2.685,104
2022-09-01 07:48:54 +07,2022-09-01 07:48:54 +07,32,1.548,79.900002,26,89,1007,19613,0,7.64,0,0,0,1,4.1,7.1,1.975,85,2.774,96
2022-09-01 07:58:54 +07,2022-09-01 07:58:54 +07,32,1.641,79,26,89,1007,22119,0,8.77,0,0,0,1,4.1,7.1,2.179,72,2.643,67
2022-09-01 08:08:54 +07,2022-09-01 08:08:54 +07,32,1.447,77.900002,27,87,1008,23503,0,9.61,0,0,0,1,4.1,7.1,1.827,77,2.41,93
2022-09-01 08:18:54 +07,2022-09-01 08:18:54 +07,32,1.527,73.599998,27,86,1008,31379,0,10.95,0,0,0,1,4.1,7.1,2.283,76,2.718,71
2022-09-01 08:28:54 +07,2022-09-01 08:28:54 +07,32,1.415,71.900002,28,83,1008,40405,0,12.98,0,0,0,1,4.2,7.1,2.06,69,2.725,71
2022-09-01 08:38:54 +07,2022-09-01 08:38:54 +07,32,0.945,72,29,80,1008,47285,0,14.62,0,0,0,1,4.2,7.1,1.661,73,2.348,72
2022-09-01 08:48:54 +07,2022-09-01 08:48:54 +07,32,0.895,80.300003,30,77,1009,57325,0,17.26,0,0,0,1,4.3,7.1,1.904,81,2.535,88
2022-09-01 08:58:54 +07,2022-09-01 08:58:54 +07,32,0.817,67.800003,30,76,1009,66565,0,19.709999,0,0,0,1,4.2,7.1,1.485,65,1.996,70
2022-09-01 09:08:54 +07,2022-09-01 09:08:54 +07,33,16677.216797,6453.700195,31,73,1009,74385,0,17.309999,0,0,0,1,4.3,7.1,0.731,72,1.557,29
2022-09-01 09:18:54 +07,2022-09-01 09:18:54 +07,32,0.576,112.900002,32,71,1009,79780,0,23.040001,0,0,0,1,4.2,7.1,0.887,98,1.987,107
2022-09-01 09:28:54 +07,2022-09-01 09:28:54 +07,32,0.67,126.699997,32,72,1009,81666,0,26.389999,0,0,0,1,4.2,7.1,1.035,125,2.062,133
2022-09-01 09:38:54 +07,2022-09-01 09:38:54 +07,32,0.824,114.199997,32,71,1009,87586,0,28.91,0,0,0,1,4.2,7.1,1.505,144,2.284,116
2022-09-01 09:48:54 +07,2022-09-01 09:48:54 +07,32,0.597,160.199997,32,73,1009,93386,0,30.879999,0,0,0,1,4.2,7.1,0.999,168,2.295,170
2022-09-01 09:58:54 +07,2022-09-01 09:58:54 +07,32,0.662,140,32,72,1009,98185,0,33.009998,0,0,0,1,4.3,7.1,1.392,165,2.261,157
2022-09-01 10:08:54 +07,2022-09-01 10:08:54 +07,32,0.531,276.299988,33,72,1009,99541,0,34.990002,0,0,0,1,4.3,7.1,1.037,174,2.05,270
2022-09-01 10:18:54 +07,2022-09-01 10:18:54 +07,32,0.818,259.799988,33,72,1009,107782,0,37.98,0,0,0,1,4.3,7.1,1.566,271,2.834,256
2022-09-01 10:28:54 +07,2022-09-01 10:28:54 +07,32,0.798,149.600006,33,72,1009,106899,0,38.080002,0,0,0,1,4.2,7.1,1.283,215,2.511,145
2022-09-01 10:38:54 +07,2022-09-01 10:38:54 +07,32,0.8,154.300003,33,71,1009,111122,0,40.169998,0,0,0,1,4.2,7.1,1.572,212,2.572,191
2022-09-01 10:48:54 +07,2022-09-01 10:48:54 +07,32,0.552,199.600006,33,70,1009,78516,0,32.139999,0,0,0,1,4.1,7.1,1.238,161,2.485,158
2022-09-01 10:58:54 +07,2022-09-01 10:58:54 +07,32,0.494,159.800003,33,70,1009,78734,0,31.530001,0,0,0,1,4.1,7.1,1.02,201,1.89,200
2022-09-01 11:08:54 +07,2022-09-01 11:08:54 +07,32,1.429,153.800003,33,71,1009,113791,0,41.849998,0,0,0,1,4.1,7,2.842,160,3.496,152
2022-09-01 11:18:54 +07,2022-09-01 11:18:54 +07,32,1.082,132.699997,32,73,1009,150978,0,52.25,0,0,0,1,4.1,7.1,2.111,136,3.087,118
2022-09-01 11:28:54 +07,2022-09-01 11:28:54 +07,32,1.415,247.5,33,69,1009,144355,0,50.57,0,0,0,1,4.2,7.1,2.41,156,3.465,270
2022-09-01 11:38:54 +07,2022-09-01 11:38:54 +07,32,1.184,186.699997,33,69,1008,56460,0,27.85,0,0,0,1,4.1,7.1,2.108,271,3.33,263
2022-09-01 11:48:54 +07,2022-09-01 11:48:54 +07,32,0.977,147.800003,33,70,1008,90480,0,35.919998,0,0,0,1,4.1,7,1.753,148,2.83,226
2022-09-01 11:58:54 +07,2022-09-01 11:58:54 +07,32,0.567,195.600006,33,69,1008,76015,0,31.280001,0,0,0,1,4.1,7.1,1.415,202,2.205,269
2022-09-01 12:08:54 +07,2022-09-01 12:08:54 +07,32,0.86,162.100006,33,68,1008,106610,0,40.790001,0,0,0,1,4.1,7,1.407,156,2.238,156
2022-09-01 12:18:54 +07,2022-09-01 12:18:54 +07,32,1.145,260.299988,34,68,1008,140767,0,51.240002,0,0,0,1,4.1,7,2.436,282,3.684,258
2022-09-01 12:28:54 +07,2022-09-01 12:28:54 +07,32,0.813,245.800003,34,67,1007,120564,0,45.02,0,0,0,1,4.1,7,1.609,242,2.84,246
2022-09-01 12:38:54 +07,2022-09-01 12:38:54 +07,32,1.743,275.399994,33,67,1007,99301,0,39.34,0,0,0,1,4.1,7,2.41,277,4.069,275
2022-09-01 12:48:54 +07,2022-09-01 12:48:54 +07,32,1.771,272.399994,33,68,1007,152451,0,53.57,0,0,0,1,4.1,7,3.112,268,3.953,260
2022-09-01 12:58:54 +07,2022-09-01 12:58:54 +07,32,0.993,271.700012,33,66,1007,150035,0,54.98,0,0,0,1,4.1,7,1.867,285,3.147,265
2022-09-01 13:08:54 +07,2022-09-01 13:08:54 +07,32,0.91,284.399994,34,63,1006,99989,0,43.23,0,0,0,1,4.1,7,1.814,250,3.532,265
2022-09-01 13:18:54 +07,2022-09-01 13:18:54 +07,32,0.77,344.200012,34,64,1006,110493,0,45.57,0,0,0,1,4,7,1.299,312,2.6,328
2022-09-01 13:28:54 +07,2022-09-01 13:28:54 +07,32,1.082,263.5,34,65,1006,85565,0,34.75,0,0,0,1,4.1,7,2.52,260,3.433,276
2022-09-01 13:38:54 +07,2022-09-01 13:38:54 +07,32,0.725,319.399994,34,62,1006,148674,0,51.529999,0,0,0,1,4,6.9,2.37,267,3.024,263
2022-09-01 13:48:54 +07,2022-09-01 13:48:54 +07,32,0.832,319.100006,35,61,1006,72700,0,33.740002,0,0,0,1,4,7,1.877,268,2.484,264
2022-09-01 13:58:54 +07,2022-09-01 13:58:54 +07,32,0.788,281.700012,35,59,1005,105617,0,41.34,0,0,0,1,4,7,1.837,282,2.317,287
2022-09-01 14:08:54 +07,2022-09-01 14:08:54 +07,32,0.737,306.600006,35,59,1005,139009,0,47.150002,0,0,0,1,4,6.9,1.735,283,2.536,256
2022-09-01 14:18:54 +07,2022-09-01 14:18:54 +07,32,0.95,322.399994,36,57,1005,139006,0,46.869999,0,0,0,1,4,7,1.819,323,2.742,317
2022-09-01 14:28:54 +07,2022-09-01 14:28:54 +07,32,1.122,8.3,36,58,1005,134454,0,46.869999,0,0,0,1,4,6.9,2.039,321,2.974,327
2022-09-01 14:38:54 +07,2022-09-01 14:38:54 +07,32,0.7,38.799999,36,58,1005,131336,0,46.869999,0,0,0,1,3.9,6.9,1.358,62,2.352,25
2022-09-01 14:48:54 +07,2022-09-01 14:48:54 +07,32,1.105,287,36,56,1005,119517,0,46.869999,0,0,0,1,4,6.9,1.841,272,2.403,271
2022-09-01 14:58:54 +07,2022-09-01 14:58:54 +07,32,0.718,308.899994,36,56,1005,68735,0,23.809999,0,0,0,1,4,6.9,1.592,273,2.233,257
2022-09-01 15:08:54 +07,2022-09-01 15:08:54 +07,32,0.876,287.700012,36,56,1004,100601,0,31.17,0,0,0,1,4,6.9,2.201,267,3.135,255
2022-09-01 15:18:54 +07,2022-09-01 15:18:54 +07,32,1.687,249.300003,35,59,1004,37587,0,15.81,0,0,0,1,4.1,7,3.001,214,4.213,206
2022-09-01 15:28:54 +07,2022-09-01 15:28:54 +07,32,1.302,200.199997,33,67,1004,21245,0,8.09,0,0,0,1,4,7.1,3.056,218,4.218,256
2022-09-01 15:38:54 +07,2022-09-01 15:38:54 +07,32,1.268,168.300003,32,72,1004,6894,0,3.5,0,0,0,1,4.1,7.1,2.456,156,4.587,163
2022-09-01 15:48:54 +07,2022-09-01 15:48:54 +07,32,1.667,165.199997,30,77,1003,9966,5,5,0,0,0,1,4.1,7.1,2.772,172,4.508,161
2022-09-01 15:58:54 +07,2022-09-01 15:58:54 +07,32,1.44,130.100006,29,82,1003,10809,0,6.51,0,0,0,1,4.1,7.1,2.329,143,3.516,185
2022-09-01 16:08:54 +07,2022-09-01 16:08:54 +07,32,1.499,133.899994,29,83,1003,10366,0,7.59,0,0,0,1,4.1,7.1,2.596,151,3.809,152
2022-09-01 16:18:54 +07,2022-09-01 16:18:54 +07,32,1.132,125.099998,29,81,1003,11387,0,8.2,0,0,0,1,4.1,7.1,2.16,144,3.041,152
2022-09-01 16:28:54 +07,2022-09-01 16:28:54 +07,32,1.372,135.300003,29,80,1003,11557,0,8.34,0,0,0,1,4,7.1,2.377,151,3.055,153
2022-09-01 16:38:54 +07,2022-09-01 16:38:54 +07,32,1.005,133.600006,29,79,1003,13042,0,8.44,0,0,0,1,4,7.1,1.916,140,2.506,145
2022-09-01 16:48:54 +07,2022-09-01 16:48:54 +07,32,0.643,104.099998,30,77,1003,19580,0,8.49,0,0,0,1,4,7.1,1.16,163,1.607,188
2022-09-01 16:58:54 +07,2022-09-01 16:58:54 +07,32,0.803,120.400002,30,75,1004,10037,0,7.03,0,0,0,1,4,7.1,1.573,135,2.191,144
2022-09-01 17:08:54 +07,2022-09-01 17:08:54 +07,32,0.546,102.400002,30,76,1004,8426,0,6.51,0,0,0,1,4.1,7.1,0.893,145,1.422,177
2022-09-01 17:18:54 +07,2022-09-01 17:18:54 +07,32,0.48,83.199997,30,77,1004,9107,0,5.99,0,0,0,1,4.1,7.1,0.65,89,1.337,286
2022-09-01 17:28:54 +07,2022-09-01 17:28:54 +07,32,0.645,90.900002,30,77,1004,9368,0,5.16,0,0,0,1,4,7.1,0.791,114,1.338,159
2022-09-01 17:38:54 +07,2022-09-01 17:38:54 +07,32,0.621,96.599998,31,76,1004,7416,0,4.14,0,0,0,1,4,7.1,1.058,113,2.084,142
2022-09-01 17:48:54 +07,2022-09-01 17:48:54 +07,32,0.689,91.699997,31,77,1004,6483,0,3.23,0,0,0,1,4,7.1,1.027,111,1.493,129
2022-09-01 17:58:54 +07,2022-09-01 17:58:54 +07,32,0.803,103.800003,30,78,1004,3886,0,2.39,0,0,0,1,4,7.1,1.223,127,1.594,134
2022-09-01 18:08:54 +07,2022-09-01 18:08:54 +07,32,0.834,98.699997,30,79,1004,2255,0,1.66,0,0,0,1,4.1,7.1,0.99,109,1.252,113
2022-09-01 18:18:54 +07,2022-09-01 18:18:54 +07,32,0.876,97.400002,30,81,1004,1566,0,1.05,0,0,0,1,4.1,7.1,1.312,118,1.596,129
2022-09-01 18:28:54 +07,2022-09-01 18:28:54 +07,32,0.678,84.199997,30,81,1004,825,0,0.61,0,0,0,1,4.1,7.1,0.874,90,0.966,101
2022-09-01 18:38:54 +07,2022-09-01 18:38:54 +07,32,0.692,86.5,30,80,1004,186,0,0.33,0,0,0,1,4.1,7.1,0.815,81,0.91,83
2022-09-01 18:48:54 +07,2022-09-01 18:48:54 +07,32,0.623,84,30,80,1004,13,0,0.26,0,0,0,1,4.1,7.1,0.813,84,0.877,84
2022-09-01 18:58:54 +07,2022-09-01 18:58:54 +07,32,0.764,82.800003,30,79,1005,0,0,0.25,0,0,0,1,4.1,7.1,0.829,86,0.922,94
2022-09-01 19:08:54 +07,2022-09-01 19:08:54 +07,32,0.776,85.300003,30,79,1005,0,0,0.23,0,0,0,1,4.1,7.1,0.849,84,1.003,100
2022-09-01 19:18:54 +07,2022-09-01 19:18:54 +07,32,0.728,88.699997,30,78,1005,0,0,0.21,0,0,0,1,4.1,7.1,0.866,93,1.061,225
2022-09-01 19:28:54 +07,2022-09-01 19:28:54 +07,32,0.754,89.900002,30,78,1005,0,0,0.22,0,0,0,1,4.1,7.1,0.96,98,1.475,122
2022-09-01 19:38:54 +07,2022-09-01 19:38:54 +07,32,0.682,83.5,30,80,1006,0,0,0.23,0,0,0,1,4.1,7.1,1.164,289,1.842,275
2022-09-01 19:48:54 +07,2022-09-01 19:48:54 +07,32,0.95,77.400002,29,82,1006,0,0,0.23,0,0,0,1,4.1,7.1,1.869,271,3.151,282
2022-09-01 19:58:54 +07,2022-09-01 19:58:54 +07,32,0.893,81.099998,29,84,1006,0,0,0.22,0,0,0,1,4.1,7.1,1.03,89,2.12,292
2022-09-01 20:08:54 +07,2022-09-01 20:08:54 +07,32,0.861,77.599998,29,85,1006,0,0,0.21,0,0,0,1,4.1,7.1,0.991,82,1.531,305
2022-09-01 20:18:54 +07,2022-09-01 20:18:54 +07,32,0.813,76.699997,29,85,1006,0,0,0.23,0,0,0,1,4.1,7.1,0.982,81,1.315,154
2022-09-01 20:28:54 +07,2022-09-01 20:28:54 +07,32,0.968,91.599998,29,86,1006,0,0,0.23,0,0,0,1,4.1,7.1,1.293,119,2.15,211
2022-09-01 20:38:54 +07,2022-09-01 20:38:54 +07,32,0.911,99.400002,29,86,1006,0,0,0.22,0,0,0,1,4.1,7.1,1.071,90,1.981,166
2022-09-01 20:48:54 +07,2022-09-01 20:48:54 +07,32,1.045,77.5,29,86,1006,0,0,0.22,0,0,0,1,4.1,7.1,1.148,79,1.285,76
2022-09-01 20:58:54 +07,2022-09-01 20:58:54 +07,32,1.071,73.5,29,87,1006,0,0,0.23,0,0,0,1,4.1,7.1,1.113,71,1.346,63
2022-09-01 21:08:54 +07,2022-09-01 21:08:54 +07,32,1.039,80.900002,28,87,1006,0,0,0.22,0,0,0,1,4.1,7.1,1.171,83,1.259,84
2022-09-01 21:18:54 +07,2022-09-01 21:18:54 +07,32,1.079,77.099998,28,88,1007,0,0,0.21,0,0,0,1,4.1,7.1,1.132,79,1.21,82
2022-09-01 21:28:54 +07,2022-09-01 21:28:54 +07,32,0.898,71.900002,28,87,1007,0,0,0.22,0,0,0,1,4.1,7.1,1.148,81,1.211,82
2022-09-01 21:38:54 +07,2022-09-01 21:38:54 +07,32,0.874,64.400002,28,86,1007,0,0,0.21,0,0,0,1,4.1,7.1,1.13,57,1.442,16
2022-09-01 21:48:54 +07,2022-09-01 21:48:54 +07,32,0.988,62.400002,28,86,1007,0,0,0.2,0,0,0,1,4.1,7.1,1.095,65,1.553,49
2022-09-01 21:58:54 +07,2022-09-01 21:58:54 +07,32,1.118,67.099998,28,86,1007,0,0,0.21,0,0,0,1,4.1,7.1,1.302,69,1.569,359
2022-09-01 22:08:54 +07,2022-09-01 22:08:54 +07,32,0.998,69.300003,28,87,1008,0,0,0.2,0,0,0,1,4.1,7.1,1.173,77,1.315,70
2022-09-01 22:18:54 +07,2022-09-01 22:18:54 +07,32,1.04,72.199997,27,86,1008,0,0,0.18,0,0,0,1,4.1,7.1,1.092,77,1.308,65
2022-09-01 22:28:54 +07,2022-09-01 22:28:54 +07,32,1.07,73.699997,27,86,1008,0,0,0.2,0,0,0,1,4.1,7.1,1.186,79,1.329,356
2022-09-01 22:38:54 +07,2022-09-01 22:38:54 +07,32,1.09,56.5,27,86,1008,0,0,0.2,0,0,0,1,4.1,7.1,1.193,30,1.924,347
2022-09-01 22:48:54 +07,2022-09-01 22:48:54 +07,32,1.019,80.400002,27,86,1007,0,0,0.2,0,0,0,1,4.1,7.1,1.147,85,1.291,88
2022-09-01 22:58:54 +07,2022-09-01 22:58:54 +07,32,0.97,59.400002,27,87,1008,0,0,0.21,0,0,0,1,4.1,7.1,1.148,32,1.605,279
2022-09-01 23:08:54 +07,2022-09-01 23:08:54 +07,32,1.094,82.099998,27,86,1007,0,0,0.21,0,0,0,1,4.1,7.1,1.145,83,1.272,72
2022-09-01 23:18:54 +07,2022-09-01 23:18:54 +07,32,1.073,80.199997,27,87,1007,0,0,0.21,0,0,0,1,4.1,7.1,1.11,82,1.163,81
2022-09-01 23:28:54 +07,2022-09-01 23:28:54 +07,32,1.066,78.400002,27,88,1007,0,0,0.2,0,0,0,1,4.1,7.1,1.149,82,1.207,82
2022-09-01 23:38:54 +07,2022-09-01 23:38:54 +07,32,1.102,76.300003,27,88,1007,0,0,0.2,0,0,0,1,4,7.1,1.237,81,1.386,85
2022-09-01 23:48:54 +07,2022-09-01 23:48:54 +07,32,1.144,73.199997,27,88,1007,0,0,0.21,0,0,0,1,4.1,7.1,1.179,62,1.44,27
2022-09-01 23:58:54 +07,2022-09-01 23:58:54 +07,32,1.165,71.699997,27,88,1007,0,0,0.2,0,0,0,1,4.1,7.1,1.35,70,1.829,339
2022-09-02 00:08:54 +07,2022-09-02 00:08:54 +07,32,1.097,76.400002,27,88,1007,0,0,0.19,0,0,0,1,4,7.1,1.163,79,1.247,70
2022-09-02 00:18:54 +07,2022-09-02 00:18:54 +07,32,1.073,73.599998,27,87,1007,0,0,0.19,0,0,0,1,4,7.1,1.123,76,1.221,75
2022-09-02 00:28:54 +07,2022-09-02 00:28:54 +07,32,1.038,76.099998,27,87,1007,0,0,0.19,0,0,0,1,4,7.1,1.083,79,1.192,77
2022-09-02 00:38:54 +07,2022-09-02 00:38:54 +07,32,1.092,80.199997,27,87,1007,0,0,0.19,0,0,0,1,4.1,7.1,1.135,81,1.197,80
2022-09-02 00:48:54 +07,2022-09-02 00:48:54 +07,32,1.096,78.400002,27,87,1007,0,0,0.2,0,0,0,1,4.1,7.1,1.123,81,1.175,82
2022-09-02 00:58:54 +07,2022-09-02 00:58:54 +07,32,1.136,76.400002,27,88,1007,0,0,0.2,0,0,0,1,4.1,7.1,1.197,65,1.368,66
2022-09-02 01:08:54 +07,2022-09-02 01:08:54 +07,32,1.159,81.699997,26,89,1007,0,0,0.19,0,0,0,1,4.1,7.1,1.191,84,1.283,95
2022-09-02 01:18:54 +07,2022-09-02 01:18:54 +07,32,1.166,82.199997,26,91,1007,0,0,0.18,0,0,0,1,4.1,7.1,1.336,85,1.559,85
2022-09-02 01:28:54 +07,2022-09-02 01:28:54 +07,32,1.155,78.099998,26,91,1007,0,0,0.17,0,0,0,1,4,7.1,1.234,81,1.439,123
2022-09-02 01:38:54 +07,2022-09-02 01:38:54 +07,32,1.21,75.199997,26,92,1007,0,0,0.2,0,0,0,1,4,7.1,1.313,73,1.589,64
2022-09-02 01:48:54 +07,2022-09-02 01:48:54 +07,32,1.246,79.800003,26,92,1006,0,0,0.2,0,0,0,1,4,7.1,1.299,84,1.434,72
2022-09-02 01:58:54 +07,2022-09-02 01:58:54 +07,32,1.232,80.900002,26,92,1006,0,0,0.2,0,0,0,1,4.1,7.1,1.31,83,1.358,84
2022-09-02 02:08:54 +07,2022-09-02 02:08:54 +07,32,1.261,81,26,93,1006,0,0,0.19,0,0,0,1,4.1,7.1,1.286,81,1.352,82
2022-09-02 02:18:54 +07,2022-09-02 02:18:54 +07,32,1.311,79.699997,26,93,1006,0,0,0.17,0,0,0,1,4,7.1,1.386,79,1.459,80
2022-09-02 02:28:54 +07,2022-09-02 02:28:54 +07,32,1.303,80.5,26,93,1006,0,0,0.17,0,0,0,1,4,7.1,1.364,80,1.477,80
2022-09-02 02:38:54 +07,2022-09-02 02:38:54 +07,32,1.2,78.900002,26,93,1006,0,0,0.19,0,0,0,1,4,7.1,1.271,81,1.315,82
